gsn,atc
78574,L01EC
78575,L01EE
78605,N05AX
78624,D11AA
78661,A07AA
78661,J01XA
78661,S01AA
78662,A07AA
78662,J01XA
78662,S01AA
78680,C01BB
78680,C05AD
78680,D04AB
78680,N01BB
78680,R02AD
78680,S01HA
78680,S02DA
78707,L04AC
78710,A02AA
78710,A06AD
78710,A12CC
78719,L03AA
78731,N02AA
78769,L01EX
78778,N03AX
78791,B06AC
78861,N05BA
78887,J05AG
78897,N02CD
78927,S01EE
78993,A02AC
78993,A12AA
78993,A11CC
78996,N02CD
79078,J01AA
79087,G03BA
79179,D11AH
79208,G03CA
79208,G03DA
79228,L01ED
79229,L01ED
79262,D07AC
79274,M01AC
79310,L01EX
79369,H03AA
79370,H03AA
79377,A01AC
79377,C05AA
79377,D07AB
79377,D07XB
79377,D10AA
79377,H02AB
79377,R01AD
79377,S01BA
79377,S01CB
79377,S02BA
79377,S03BA
79379,C10AA
79380,C10AA
79381,C10AA
79382,C10AA
79385,A10AE
79405,G03AA
79405,G03AB
79405,G03CA
79405,L02AA
79405,G03AC
79405,G03DC
79414,R05DA
79414,R05CA
79439,G03AC
79439,G03DC
79480,N06BA
79572,S01EX
79572,S01EE
79588,N02CD
79710,N07XX
79738,D07AC
79738,R01AD
79738,R03BA
79818,N02CD
79891,A07EA
79891,D07AC
79891,R01AD
79891,R03BA
79892,A07EA
79892,D07AC
79892,R01AD
79892,R03BA
80044,N06AX
80045,N06AX
80047,N06AX
80166,A10BA
80260,R03AC
80260,R03CC
80270,A01AC
80270,C05AA
80270,D07AB
80270,D07XB
80270,D10AA
80270,H02AB
80270,R01AD
80270,S01BA
80270,S01CB
80270,S02BA
80270,S03BA
